itemID,korName,engName,specialRule,nationName
5423,,Mirrors,,US
5428,,Basketballs/Baseballs/Footballs/Soccer Balls,,US
5431,,Hair Texturizer (aerosol),"The FAA limits the total amount of restricted medicinal and toiletry articles, including aerosols, in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information.Permitted aerosol release devices (button/nozzle) must be protected by caps or other suitable means to prevent accidental release.",US
5435,,Realistic Replicas of Firearms,Read the guidelines for traveling with firearms.,US
1120,골프채,Golf clubs,,korea
5440,,Parts of Guns and Firearms,"Firearm parts, including frames, receivers, magazines, clips, bolts and firing pins, are prohibited in carry-on, but may be transported in checked bags. Check with your airline to see if they allow firearms in checked bags. Read the guidelines for traveling with firearms.When traveling, be sure to comply with the laws concerning possession of firearms as they vary by local, state and international government.",US
5444,,Sports Cleats,Sports equipment that can be used as a bludgeon (such as bats and clubs) is prohibited in the cabin of the plane and must be transported in your checked baggage.,US
5448,,Spray Paint,,US
5452,,Nunchucks,,US
5457,,Pizza,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5461,,Artificial Skeleton Bones,,US
5467,,Mascara,,US
5473,,Solid Foods,"Solid food items (not liquids or gels) can be transported in either your carry-on or checked baggage.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5478,,Projectors,Please place the console in a separate bin for X-ray screening.,US
5485,,Realistic Replicas of Explosives,,US
5496,,Extension Cord,"Please carefully pack your electronics items, making sure all cords are wrapped and any DVDs, CDs, or cassettes are removed from their devices. While you can pack expensive, fragile electronics items in checked or carry-on bags, we recommend packing them in your carry-on.",US
5502,,Rope,,US
5517,,Rifle Scope (Scope Only),"Firearms carried as checked baggage MUST be unloaded, packed in a locked hard-sided container, and declared to the airline at check-in. Read the guidelines.Check with your airline or travel agent to see if firearms are permitted in checked baggage on the airline you are flying. Ask about limitations or fees, if any, that apply.",US
5524,,Toys (Adult),,US
5528,,Vacuum Robots,,US
1302,렌치(총길이 10cm 이하),Wrench(10cm or less),"단, 접이식 렌치의 경우 기내반입 제한이 총길이 기준이므로 펼친 상태로 길이를 재어 10cm 이하까지 객실 반입가능하며, 10cm을 초과할 경우 위탁수하물로만 반입가능* Folding wrenches shall be measured in fully-extended position.",korea
5537,,Shoe/Snow Spikes,Sports equipment that can be used as a bludgeon (such as bats and clubs) is prohibited in the cabin of the plane and must be transported in your checked baggage.,US
5546,,Live Fish,Live fish in water and a clear transparent container are allowed after inspection by the TSA officer.,US
5557,,Water for Babies,Water for babies is allowed in reasonable quantities in carry-on bags. Remove this item from your carry-on bag to be screened separately from the rest of your belongings. Please see traveling with children for more information.,US
5567,,Magic 8 Ball,For Carry-on bags: We asked the Magic 8 Ball  and it told us…Outlook not so good!For Checked bags: We asked the Magic 8 Ball and it told us…It is certain!,US
6452,,Cooler (empty),,Canada
5588,,Bear Bangers,,US
5600,,Bug Repellent,"The FAA limits the total amount of restricted medicinal and toiletry articles, including aerosols, in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information. Note that only bug repellants to be applied to the skin are accepted.  Insect repellents or insecticides designed to be sprayed in the air or at the insect are not permitted in either carry on or checked baggage.Permitted aerosol release devices (button/nozzle) must be protected with a cap or other means to protect against accidental release.",US
5620,,Pocket Knife,"In general, you are prohibited from traveling with sharp objects in your carry-on baggage; please pack these items in your checked baggage.",US
5414,,Baseball Bats,Sports equipment that can be used as a bludgeon (such as bats and clubs) is prohibited in the cabin of the plane and must be transported in your checked baggage.,US
1061,버터,Butter,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                     * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. liquid, aerosol and gel  items are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
5417,,Massagers,,US
5420,,Navigation GPS,,US
5422,,"Nebulizers, CPAPs, BiPAPs, and APAPs","Nebulizers, CPAPs, BiPAPs and APAPs are allowed in carry-on bags but must be removed from the carrying case and undergo X-ray screening. Facemasks and tubing may remain in the case.You may provide a clear plastic bag to place the device in for X-ray screening. A TSA officer may need to remove the device from the bag to test it for traces of explosives.Liquids associated with nebulizers are exempt from the 3-1-1 liquids rule, in reasonable quantities. For more information, see TSA special procedures.Devices containing lithium metal or lithium ion batteries should be carried in carry-on baggage.  Most other consumer electronic devices containing batteries are allowed in carry-on and checked baggage.For more information to portable electronic devices, see the FAA regulations.",US
1125,박스커터칼,Box cutters,,korea
1143,대형 일회용 라이터,Big lighter,,korea
1155,맥주,Beer,"[국내선] 알코올성 음료는 ① 24도(%) 미만인 경우 양의 제한 없이 객실, 위탁수하물 반입 가능, ② 24도(%) 이상 70도(%) 미만인 경우 1인당 5L까지 객실, 위탁수하물 반입 가능, ③ 70도(%) 이상인 경우 객실, 위탁수하물 반입 불가                      [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                  * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Alcoholic beverages containing ①less than 24% alcohol by volume, there are no limit on the amount as carry-on or checked baggage, ② more than 24% but not more than 70% alcohol by volume are allowed only 5 liters as carry-on or checked baggage, ③ more than 70% alcohol by volume must not be carried.                                                 [International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Security Act.                                            * LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
5425,,Microwave,Microwave is allowed through the checkpoint. Please check with your airline for their policy.,US
5429,,Non-Spillable Wet Batteries,"The information in this entry is limited to non-spillable batteries with absorbed electrolyte (gel cell, absorbed glass mat, etc.) used in portable electronic devices. It does not cover large vehicle batteries. For battery-powered wheelchairs and mobility devices, see separate entry.The battery voltage must not exceed 12 volts and the battery watt hour rating must not exceed 100 watt hours.Battery-powered equipment must be protected against accidental activation and the evolution of heat, and damage to the terminal posts.  See FAA regulations for full packaging requirements.No more than two spare (not installed in device/equipment) batteries may be carried.",US
1214,하키 스틱,Hockey Sticks,,korea
1235,먹물,Chinese ink,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                     * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. liquid, aerosol and gel  items are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
5432,,"Belts, Clothes and Shoes","To help TSA officers get a clear look at your bag and reduce the need for additional screening, we suggest you pack your bag in neat layers.",US
5436,,Nitroglycerine Pills,Learn more about transporting medication on your next flight.,US
5439,,Small Toy Cars,,US
5443,,Solid Makeup,"Powder-like substances greater than 12 oz. / 350 mL must be placed in a separate bin for X-ray screening. They may require additional screening and containers may need to be opened. For your convenience, we encourage you to place non-essential powders greater than 12 oz. in checked bags.",US
5446,,Medications (Pills),Learn more about transporting medication on your next flight.,US
5450,,Sleeping Bag,,US
5451,,Bocce Balls,,US
5454,,Tea Kettle,"For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
5455,,Pots and Pans,"Pots and pans are generally allowed in both carry-on and checked bags. However, cast iron skillets are prohibited in carry-on bags and must be placed in checked baggage.",US
5458,,Putty Balls,,US
5464,,Staplers,,US
5469,,Shoe Horn,,US
5480,,Christmas Lights,,US
6455,,Artificial Skeleton Bones,,Canada
6479,,Glass Vase (empty),,Canada
6497,,Pool Cues,,Canada
5415,,Night Vision Goggles,,US
5418,,Nail Polish Remover,The FAA limits the total amount of restricted medicinal and toiletry articles in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information.,US
5421,,Metal Detector,"Because of the size limitations of overhead bins and space under seats, this item should be transported in checked bags.Due to airline polices on weight and size of checked bags, you should check with your airline for any potential guidelines for certain checked items.",US
5424,,Nail Polish,The FAA limits the total amount of restricted medicinal and toiletry articles in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information.,US
5426,,Night Sticks,,US
5427,,Pet food (solid),"Dry or ""moist"" pet food is considered solid food.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5430,,Parachutes,"You may transport parachutes, either with or without Automatic Activation Devices, in carry-on or checked bags.Parachutes should always be packed separately from other baggage. If a TSA officer determines that a bag must be opened to inspect the parachute, you must be present to assist in the inspection. If you are not within the screening area, you will be paged using the airport intercom system; if you are not present to assist with screening the parachute, the parachute will not be allowed on the plane. For this reason, passengers with parachutes are encouraged to add 30 minutes to the airlines' recommended arrival window. TSA is not responsible for repacking parachutes. All parachutes should be thoroughly inspected at their end destination to make sure that the equipment is still safe to use.",US
6462,,Cheese (Solid),"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
5437,,E-Z Pass Transponders,,US
5442,,Oils and Vinegars,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5445,,Detergent (liquid),,US
5449,,Blankets,,US
5453,,Pill Cutter,,US
1314,펜치(총길이 10cm 이하),Plier(10cm or less),,korea
5456,,Prosthetics,,US
5460,,Tobacco Pipes,,US
5471,,Creamy Dips and Spreads,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5474,,Pies and Cakes,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5481,,Chlorine for Pools and Spas,,US
5498,,Propane,,US
5507,,Emergency Position-Indicating Radiobeacons (EPIRB),,US
5515,,Hair Gel,,US
5521,,EpiPens,"TSA allows larger amounts of medically necessary liquids, gels, and aerosols in reasonable quantities for your trip, but you must declare them to TSA officers at the checkpoint for inspection.Learn more about transporting medication on your next flight.",US
5544,,Yoga Mat,,US
5559,,Umbrellas,Umbrellas are allowed in carry-on bags. Please check with your airline for any size or weight restrictions.,US
5570,,"Hair Straightener, flat iron (with cord)",Electric curling irons and hair straighteners with cords are not restricted unless they also include batteries or gas/fuel cartridges See Hair Straightener (cordless) for more information.,US
5580,,Billy Clubs,,US
5591,,Electric Razors,,US
5601,,Cooking spray,,US
5608,,Antlers,"You may transport this item in carry-on or checked bags. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
5612,,Baby Wipes,,US
5623,,Salsa and Sauces,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5633,,Contact Lenses,"TSA allows larger amounts of medically necessary liquids, gels, and aerosols in reasonable quantities for your trip, but you must declare them to security officers at the checkpoint for inspection. Any oversized medically-necessary liquids that alarm during screening, testing positive for certain chemicals, may not be allowed through the screening checkpoint. Some contact lens solutions contain chemicals that typically alarm and may not be permitted through the checkpoint. We recommend placing contact lens solutions over 3.4 ounces in your checked baggage.Learn more about transporting medication on your next flight.",US
5644,,Razor-Type Blades,"Box cutters, razor blades not in a cartridge are prohibited in carry-on.Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.",US
6483,,Crutches,,Canada
6504,,Pots and Pans,"Pots and pans are generally allowed in both carry-on and checked bags. However, cast iron skillets are prohibited in carry-on bags and must be placed in checked baggage.",Canada
5433,,Nail File (metal),Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,US
5438,,Bicycles,,US
5441,,Pellet Guns,"Check with your airline to see if they allow firearms in checked bags. Read the guidelines for traveling with firearms.When traveling, be sure to comply with the laws concerning possession of firearms as they vary by local, state and international government.",US
2195,전기충격기,Stun gun,"· 위탁수하물로 전자충격기를 반입할 경우, 해당 항공운송사업자에게 총기소지허가서 또는 수출입허가서 등 관련서류 확인  · 총기소지허가가 필요없는 전자충격기는 배터리 분리(또는 전원 차단) 후 위탁· When carrying a stun gun as checked baggage, it is necessary to check related documents such as a firearm possession permit or import/export permit from the relevant air carrier.  · Stun guns that do not require a firearms permit are handled as checked baggage after removing the battery (or turning off the power).",korea
5447,,Power Inverters,,US
1160,병따개,Bottle opener,,korea
5459,,Pickleball Paddle,,US
1205,살충제,Pesticide,,korea
5466,,Realistic Replicas of Incendiaries,,US
5470,,Cutting Boards,"Generally, plastic and small wood cutting boards are allowed. However, the final decision rests with our checkpoint officers.",US
5476,,Self-Defense Sprays,"One 4 fl. oz. (118 ml) container of mace or pepper spray is permitted in checked baggage provided it is equipped with a safety mechanism to prevent accidental discharge. Self-defense sprays containing more than 2 percent by mass of tear gas (CS or CN) are prohibited in checked baggage. For more information, visit faa.gov. We recommend checking with your airline as some may not allow this item in checked bags.",US
5483,,English Christmas Crackers,,US
5495,,Holiday lights,,US
1324,폭발장치,Explosive device,,korea
5501,,Pool Cues,,US
1363,야경봉,Night stick,,korea
5514,,Rifles,"Firearms carried in checked bags must be unloaded, packed in a locked hard-sided container, and declared to the airline at check-in. Check with your airline to see if they allow firearms in checked bags. Read the guidelines for traveling with firearms.When traveling, be sure to comply with the laws concerning possession of firearms as they vary by local, state and international government.",US
5527,,Violins,Musical instruments must undergo screening when transported as carry-on or in checked baggage. Musical instruments transported as carry-on require a physical inspection at the security checkpoint. Inform the TSA officer if your instrument requires special care and handling. Pack brass instruments in your checked baggage.Check with your airline prior to your flight to ensure your instrument meets the aircraft size requirements.,US
5536,,Cheese (Creamy),"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5552,,Tattoo Inks,,US
5561,,Tent,"You may transport this item in carry-on or checked bags. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.Tent stakes must be packed in checked bags.",US
5572,,Drum Sticks (instrument drum set),,US
5585,,Strike-anywhere Matches,,US
5599,,Fishing pole,"Fishing rods are permitted in carry-on and checked bags; however, passengers should check with the airline to confirm that the fishing rod fits within size limitations for carry-on items.Sharp fishing tackle that may be considered dangerous, such as large fish hooks, should be sheathed, securely wrapped, and packed in your checked bags. Like other high-value objects, you may wish to pack expensive reels or fragile tackle that does not pose a security threat (small flies) in your carry-on bags.",US
5610,,Books,Books often require additional screening. The TSA officer may ask you to remove them from your carrying case to conduct a physical inspection.,US
5621,,Coffee (Liquid),,US
5628,,Paintings,,US
5639,,Bows and Arrows,,US
5649,,Walking Sticks,,US
5660,,Shell Casings,"Empty shell casings are allowed in carry-on bag as long as the projectile is no longer intact. They are allowed only if the primer has been removed or has been discharged. If the projectile is attached & the powder has been drilled out, it is considered a replica and not allowed in carry-on.",US
5669,,Chocolate (liquid),Solid food items (not liquids or gels) can be transported in either your carry-on or checked bags. Liquid or gel food items larger than 3.4 oz are not allowed in carry-on bags and should be placed in your checked bags if possible.,US
5691,,Empty Water Bottle,,US
5696,,Foam Toy Sword,,US
5763,,Lithium batteries with more than 100 watt hours,"Spare (uninstalled) lithium ion and lithium metal batteries, including power banks and cell phone battery charging cases, must be carried in carry-on baggage only.With airline approval, passengers may also carry up to two spare larger lithium ion batteries (101–160 Wh) or lithium metal batteries (2-8 grams). This size covers the larger after-market extended-life laptop computer batteries and some larger batteries used in professional audio/visual equipment. There is a limit of two spare batteries per person for the larger lithium ion batteries described above (101–160 watt hours per battery. For more information, see the FAA regulations on batteries.This instruction covers spare lithium metal and spare rechargeable lithium ion batteries for personal electronics such as cameras, cell phones, laptop computers, tablets, watches, calculators, etc. This instruction also includes external battery chargers (portable rechargers and power banks) containing a lithium ion battery. For lithium batteries that are installed in a device (laptop, cell phone, camera, etc.), see FAA regulations for ""portable electronic devices, containing batteries.""",US
5772,,Baby Food,Baby food is allowed in reasonable quantities in carry-on bags. Remove these items from your carry-on bag to be screened separately from the rest of your belongings. Please see traveling with children for more information.,US
5789,,Bottle Opener,,US
6463,,Binoculars,,Canada
1059,석궁,Crossbow,"단, 관할 경찰서장의 소지허가증 소지자에 한해 위탁수하물 반입 가능* 국제선의 경우 국가별 규정 상이로 반입 제한될 수 있으므로 자세한 사항은 공항 경찰대로 문의바람A relevant item should be carried as checked baggage only if a permit of possession from the Chef of the district police station is attached. In the case of an internatioanl flight, it may be restricted according to the regulation of each country. Ask the polic at the airport for more information.",korea
5462,,Soups,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5468,,Pencil Sharpeners,,US
5477,,Pillows,,US
5487,,Blasting Caps,,US
5499,,Mallets,,US
5512,,Skates,Including ice skates and rollerblades.,US
1118,BB총,BB Gun,"단, <a href='javascript:fn_searchPop('>param01') class=search_a&gt;모의총포</a>에 해당할 경우 공항 경찰대에서 추가적인 조사가 이루어질 수 있음If imitation guns are under application of article 11 of  the Control of Firearms, Swords, Explosives, etc. Act, they should be performed additonal inspection by the airport police",korea
1126,바디로션,Body lotion,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                     * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. liquid, aerosol and gel  items are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
1132,혈액,Blood,"단, 인명구조용 의료품은 관련 증명서류 지참, 자세한 사항은 관할 공항에 문의 요망Medicine for lifesaving should be with proof documents. You need to contact the airport to ask for details.",korea
5543,,Cologne,"The FAA limits the total amount of restricted medicinal and toiletry articles, including aerosols, in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information.Permitted aerosol release devices (button/nozzle) must be protected by caps or other suitable means to prevent accidental release.",US
2266,장난감 총,Toy gun,"실제 총기와 유사한 모양의 장난감 총은 위탁수하물로만 반입 가능. 단, 발사기능이 없는 것에 한하여 객실 반입 가능.Toy guns should be as checked baggage if it seems like it is true. However, only items that do not have launch function can be brought into cabin.",korea
5551,,Television,"Please carefully pack your electronics items and make sure all cords are wrapped. While you can pack expensive, fragile electronics items in checked or carry-on bags, we recommend packing them in your carry-on. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
1166,코바늘,Crochet book,,korea
5560,,Tennis Rackets,,US
5569,,Disposable Razor,Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,US
1207,전기모기채,Electric mosquito killer,,korea
1213,주사바늘,Injection syringe,,korea
5579,,Cattle Prods,,US
5589,,Snowboards,Please check with your airline for any size or weight restrictions.,US
5597,,Gel-Type Candles,,US
5607,,Lithium Battery Powered Lighters,,US
6464,,Child Car Seat,"You may transport this item in carry-on or checked bags. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",Canada
5631,,Camera Monopod,"You may transport this item in carry-on or checked bags. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
5640,,Compressed Air Guns,"Including paintball markers, may be carried in checked baggage without compressed air cylinder attached.",US
5651,,Spray Starch,,US
5662,,Soap (Liquid),,US
5673,,Cigar Cutters,"While cigar cutters are generally permitted, we recommend that you pack them in your checked baggage. TSA officers have the discretion to prohibit any item through the screening checkpoint if they believe it poses a security threat.Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.",US
5684,,Cooler (empty),,US
5694,,Gravy,,US
5701,,Cheese (Solid),"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5742,,Fresh Fruits and Vegetables,"Solid food items (not liquids or gels) can be transported in either your carry-on or checked bags within the continental United States. Liquid or gel food items larger than 3.4 oz are not allowed in carry-on bags and should be placed in your checked bags if possible.Passengers flying from Hawaii, Puerto Rico, or the U.S. Virgin Islands to the U.S. mainland cannot take most fresh fruits and vegetables due to the risk of spreading invasive plant pests.",US
5767,,Coat Hangers,,US
6484,,Box Cutters,Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors. These items are required to be placed in checked bags with or without blades.,Canada
6499,,Fireworks,,Canada
1069,육포,Beef jerky,"* 국제선 이용 시 참고사항 : 대부분 해외 국가의 동물검역기관에서 가축전염병 문제로 육가공품에 대한 자국 반입을 제한하고 있음. 도착지 국가 반입 시에 폐기, 반송, 과태료 등 불이익이 따를 수 있어 도착 전 항공기에서 모두 섭취 권장* Notice for using international line : Above items are restricted from bringing in the most of arrival countries by their animal quarantine authority due to infectious diseases in domestic animals. These items including processed meats can be disposed or returned when bringing in the arrival country, and also fine can be charged for it, so it is desirable for you to eat these items in the flight before the arrival.",korea
1081,활,Bow,"단, 장난감용 활은 객실 반입 가능",korea
2160,요구르트,Yogurt,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용물품이나 유아를 동반할 경우 유아용 우유, 물, 주스, 모유, 액체·겔·죽 형태의 음식은 100ml 이상이라도 비행여정에 적합한 용량은 허용됨                                                                   * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act. When travelling with a baby you are allowed baby formula and food are allowed in excess 100ml in resanable quantities.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
1106,총알,Bullet,"단, 위탁수하물로 반입할 경우, 해당 항공사의 승인이 필요하며, 『항공위험물 운송기술기준』(국토교통부 고시)에 적합한 경우에만 가능* Ammunition as checked baggage MUST obtain the approval of the airlines you are flying on and meet the requirements of 「Regulation for Transport of Dangerous Goods by Air」(MOLIT Standards).",korea
5463,,Play-doh,,US
5475,,Pet food (wet),"Wet food must follow the 3-1-1 liquids rule for carry-on bags. There is no medical exemption for prescription pet food, even for service animals.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5486,,Small Fishing Lures,"Sharp fishing tackle that may be considered dangerous, such as large fish hooks, should be sheathed, securely wrapped, and packed in your checked luggage. Like other high-value objects, you may wish to pack expensive reels or fragile tackle that does not pose a security threat (small flies) in your carry-on baggage.",US
5494,,Samsung Galaxy Note 7,"The U.S. Department of Transportation, with the Federal Aviation Administration and the Pipeline and Hazardous Materials Safety Administration, have issued an emergency order to ban all Samsung Galaxy Note7 smartphone devices from air transportation in the United States. Individuals who own or possess a Samsung Galaxy Note7 device may not transport the device on their person, in carry-on baggage, or in checked baggage on flights to, from, or within the United States. For more information, read the announcement.",US
5504,,Disinfecting Wipes,,US
5509,,Sewing Needles,"In general, you may place your knitting needles and needlepoint tools in carry-on or checked baggage.Circular thread cutters or any other cutter or needlepoint tools that contain blades must be placed in checked baggage. You are permitted to keep scissors smaller than 4 inches in your carry-on baggage.",US
